ligand_SMILES,ligand_stoichiometry,ligand_number_of_atoms,ligand_charge,ligand_multiplicity,ligand_dipole,ligand_molar_mass,ligand_molar_volume,ligand_electronic_spatial_extent,ligand_homo_energy,ligand_lumo_energy,ligand_electronegativity,ligand_hardness,ligand_electrophilicity,ligand_E_scf,ligand_zero_point_correction,ligand_E_thermal_correction,ligand_H_thermal_correction,ligand_G_thermal_correction,ligand_E_zpe,ligand_E,ligand_H,ligand_G,ligand_ES_root_dipole,ligand_ES_root_molar_volume,ligand_ES_root_electronic_spatial_extent,ligand_ES1_transition,ligand_ES1_osc_strength,ligand_ES1_<S**2>,ligand_ES2_transition,ligand_ES2_osc_strength,ligand_ES2_<S**2>,ligand_ES3_transition,ligand_ES3_osc_strength,ligand_ES3_<S**2>,ligand_ES4_transition,ligand_ES4_osc_strength,ligand_ES4_<S**2>,ligand_ES5_transition,ligand_ES5_osc_strength,ligand_ES5_<S**2>,ligand_ES6_transition,ligand_ES6_osc_strength,ligand_ES6_<S**2>,ligand_ES7_transition,ligand_ES7_osc_strength,ligand_ES7_<S**2>,ligand_ES8_transition,ligand_ES8_osc_strength,ligand_ES8_<S**2>,ligand_ES9_transition,ligand_ES9_osc_strength,ligand_ES9_<S**2>,ligand_ES10_transition,ligand_ES10_osc_strength,ligand_ES10_<S**2>,ligand_c_min_atom_number,ligand_c_min_atom=N,ligand_c_min_atom=C,ligand_c_min_atom=O,ligand_c_min_Mulliken_charge,ligand_c_min_APT_charge,ligand_c_min_NPA_charge,ligand_c_min_NPA_core,ligand_c_min_NPA_valence,ligand_c_min_NPA_Rydberg,ligand_c_min_NPA_total,ligand_c_min_NMR_shift,ligand_c_min_NMR_anisotropy,ligand_c_min_ES_root_Mulliken_charge,ligand_c_min_ES_root_NPA_charge,ligand_c_min_ES_root_NPA_core,ligand_c_min_ES_root_NPA_valence,ligand_c_min_ES_root_NPA_Rydberg,ligand_c_min_ES_root_NPA_total,ligand_c_min+1_atom_number,ligand_c_min+1_atom=C,ligand_c_min+1_atom=O,ligand_c_min+1_Mulliken_charge,ligand_c_min+1_APT_charge,ligand_c_min+1_NPA_charge,ligand_c_min+1_NPA_core,ligand_c_min+1_NPA_valence,ligand_c_min+1_NPA_Rydberg,ligand_c_min+1_NPA_total,ligand_c_min+1_NMR_shift,ligand_c_min+1_NMR_anisotropy,ligand_c_min+1_ES_root_Mulliken_charge,ligand_c_min+1_ES_root_NPA_charge,ligand_c_min+1_ES_root_NPA_core,ligand_c_min+1_ES_root_NPA_valence,ligand_c_min+1_ES_root_NPA_Rydberg,ligand_c_min+1_ES_root_NPA_total,ligand_c_max_atom_number,ligand_c_max_atom=P,ligand_c_max_Mulliken_charge,ligand_c_max_APT_charge,ligand_c_max_NPA_charge,ligand_c_max_NPA_core,ligand_c_max_NPA_valence,ligand_c_max_NPA_Rydberg,ligand_c_max_NPA_total,ligand_c_max_NMR_shift,ligand_c_max_NMR_anisotropy,ligand_c_max_ES_root_Mulliken_charge,ligand_c_max_ES_root_NPA_charge,ligand_c_max_ES_root_NPA_core,ligand_c_max_ES_root_NPA_valence,ligand_c_max_ES_root_NPA_Rydberg,ligand_c_max_ES_root_NPA_total,ligand_c_max-1_atom_number,ligand_c_max-1_atom=C,ligand_c_max-1_atom=H,ligand_c_max-1_atom=P,ligand_c_max-1_Mulliken_charge,ligand_c_max-1_APT_charge,ligand_c_max-1_NPA_charge,ligand_c_max-1_NPA_core,ligand_c_max-1_NPA_valence,ligand_c_max-1_NPA_Rydberg,ligand_c_max-1_NPA_total,ligand_c_max-1_NMR_shift,ligand_c_max-1_NMR_anisotropy,ligand_c_max-1_ES_root_Mulliken_charge,ligand_c_max-1_ES_root_NPA_charge,ligand_c_max-1_ES_root_NPA_core,ligand_c_max-1_ES_root_NPA_valence,ligand_c_max-1_ES_root_NPA_Rydberg,ligand_c_max-1_ES_root_NPA_total,ligand_c_min_%VBur,ligand_c_min+1_%VBur,ligand_c_max_%VBur,ligand_c_max-1_%VBur
COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,C26H35O2P,64,0,1,1.2703,410.5351,3919.075,11140.9469,-0.1945,-0.00479,0.099645,0.094855,0.094855,-1503.638814,0.561456,0.589675,0.590619,0.501861,-1503.077358,-1503.049139,-1503.048194,-1503.136953,6.0645,4341.721,11144.2062,286.78,0.0225,0,269.74,0.0255,0,253.88,0.0103,0,250.33,0.016,0,248.12,0.0232,0,245.75,0.0096,0,234.42,0.0301,0,232.59,0.0043,0,232.1,0.0083,0,224.21,0.0283,0,30,0,0,1,-0.511058,-0.827266,-0.52374,1.99974,6.51269,0.01131,8.52374,234.6616,92.3525,-0.490872,-0.50557,1.99974,6.49426,0.01158,8.50557,28,0,1,-0.509487,-0.824449,-0.52006,1.99973,6.50894,0.01138,8.52006,234.3531,94.6587,-0.494,-0.50848,1.99973,6.49717,0.01158,8.50848,7,1,0.416445,0.480705,0.85567,9.99862,4.10854,0.03718,14.14433,379.7014,41.2339,0.560154,1.26717,9.99761,3.69214,0.04308,13.73283,27,1,0,0,0.372773,0.57879,0.35873,1.99873,3.62099,0.02155,5.64127,39.4427,124.5469,0.35595,0.35019,1.99871,3.62938,0.02173,5.64981,0.638873088,0.653663064,0.823418461,0.709619472
COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,C26H35O2P,64,0,1,1.2708,410.5351,3381.809,11140.9809,-0.19449,-0.00479,0.09964,0.09485,0.09485,-1503.638814,0.561456,0.589676,0.59062,0.501855,-1503.077358,-1503.049138,-1503.048194,-1503.136959,6.0637,3650.817,11144.2413,286.78,0.0225,0,269.76,0.0255,0,253.88,0.0103,0,250.32,0.016,0,248.12,0.0233,0,245.74,0.0095,0,234.43,0.0302,0,232.59,0.0043,0,232.09,0.0082,0,224.21,0.0282,0,28,0,0,1,-0.511052,-0.827269,-0.52373,1.99974,6.51269,0.01131,8.52373,234.6667,92.3543,-0.490871,-0.50558,1.99974,6.49426,0.01158,8.50558,30,0,1,-0.509478,-0.824461,-0.52005,1.99973,6.50894,0.01138,8.52005,234.3588,94.6634,-0.494007,-0.5085,1.99973,6.49719,0.01158,8.5085,7,1,0.416464,0.480723,0.85567,9.99862,4.10853,0.03718,14.14433,379.6911,41.2643,0.560205,1.26719,9.99761,3.69212,0.04308,13.73281,23,1,0,0,0.372779,0.578783,0.35874,1.99873,3.62098,0.02156,5.64126,39.4451,124.5468,0.355945,0.35018,1.99871,3.62938,0.02173,5.64982,0.638992845,0.653603186,0.823628035,0.709439837
COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,C26H35O2P,64,0,1,1.1486,410.5351,3470.697,11239.1916,-0.19775,-0.0047,0.101225,0.096525,0.096525,-1503.638807,0.561307,0.589523,0.590467,0.501714,-1503.0775,-1503.049285,-1503.04834,-1503.137093,6.4616,4101.733,11244.3422,283.1,0.0081,0,264.43,0.022,0,252.16,0.0075,0,248.35,0.0046,0,247.08,0.0081,0,245.05,0.0314,0,236.09,0.015,0,233.07,0.004,0,232.61,0.0263,0,221.36,0.023,0,28,0,0,1,-0.511599,-0.820479,-0.52388,1.99973,6.51279,0.01136,8.52388,235.6877,90.5087,-0.490348,-0.50457,1.99973,6.49321,0.01163,8.50457,30,0,1,-0.508533,-0.820953,-0.52092,1.99973,6.50985,0.01134,8.52092,234.0023,92.3036,-0.489945,-0.50568,1.99973,6.49439,0.01156,8.50568,7,1,0.410955,0.485151,0.8481,9.99861,4.11743,0.03587,14.1519,379.0938,64.7117,0.553012,1.25609,9.99758,3.70528,0.04106,13.74391,23,1,0,0,0.369322,0.574504,0.35642,1.99872,3.6233,0.02155,5.64358,39.5836,124.1471,0.356074,0.34918,1.99871,3.63023,0.02188,5.65082,0.650010479,0.637735397,0.824915422,0.703242418
CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,3.119,578.6287,4356.637,19788.0981,-0.19806,-0.02689,0.112475,0.085585,0.085585,-2263.346606,0.595856,0.631962,0.632906,0.524367,-2262.75075,-2262.714644,-2262.7137,-2262.822238,5.5626,4937.522,19791.7775,313.14,0.0089,0,301.83,0.086,0,292.81,0.0105,0,285.95,0.0753,0,282.46,0.0014,0,278.21,0.0673,0,276.29,0.0274,0,275.77,0.0149,0,271.87,0.0464,0,267.76,0.052,0,6,0,0,1,-0.566691,-0.994535,-0.49235,1.99968,6.48191,0.01075,8.49235,165.719,184.4006,-0.5869,-0.51181,1.99969,6.50157,0.01054,8.51181,3,1,0,-0.437745,0.001147,-0.65558,1.99939,4.64683,0.00936,6.65558,154.1309,38.4427,-0.43364,-0.65562,1.99939,4.64665,0.00958,6.65562,13,1,0.431118,0.69777,0.9342,9.99842,4.02586,0.04152,14.0658,373.2766,39.6181,0.399855,0.94664,9.99828,4.01084,0.04423,14.05336,27,0,0,1,0.364155,0.699855,0.90644,9.99845,4.05084,0.04428,14.09356,342.0229,50.456,0.49124,1.23386,9.99764,3.71968,0.04882,13.76614,0.753121164,0.546330948,0.76752193,0.717523427
CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,2.0273,578.6287,5272.906,22900.0774,-0.20178,-0.02254,0.11216,0.08962,0.08962,-2263.353102,0.595639,0.631917,0.632861,0.521414,-2262.757463,-2262.721185,-2262.720241,-2262.831688,3.8781,5224.97,22903.3153,295.78,0.036,0,290.55,0.166,0,284.3,0.0297,0,279.5,0.2084,0,276.84,0.0909,0,274.4,0.0407,0,271.11,0.0155,0,267.87,0.0002,0,267.15,0.0044,0,264.65,0.0079,0,6,0,0,1,-0.559783,-1.049277,-0.49125,1.99968,6.48107,0.01049,8.49125,170.1766,175.2353,-0.572646,-0.50045,1.99968,6.49048,0.01029,8.50045,3,1,0,-0.443,-0.000441,-0.65665,1.99939,4.64782,0.00944,6.65665,156.2669,35.9485,-0.44059,-0.65729,1.99939,4.64823,0.00968,6.65729,13,1,0.415218,0.732546,0.92471,9.99843,4.03576,0.0411,14.07529,376.3243,29.2776,0.450617,1.06597,9.99796,3.89054,0.04552,13.93403,27,0,0,1,0.419247,0.719555,0.93076,9.99842,4.02994,0.04088,14.06924,369.21,35.4194,0.461709,1.09781,9.99786,3.85826,0.04606,13.90219,0.692643933,0.548546451,0.728750636,0.726804587
CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,2.0275,578.6287,3834.821,22900.4987,-0.20179,-0.02254,0.112165,0.089625,0.089625,-2263.353102,0.595639,0.631917,0.632861,0.521416,-2262.757463,-2262.721185,-2262.720241,-2262.831686,3.878,4937.332,22903.731,295.78,0.036,0,290.55,0.166,0,284.29,0.0297,0,279.5,0.2085,0,276.84,0.0909,0,274.4,0.0407,0,271.11,0.0155,0,267.87,0.0002,0,267.15,0.0045,0,264.65,0.0079,0,6,0,0,1,-0.559777,-1.049295,-0.49125,1.99968,6.48107,0.01049,8.49125,170.1772,175.247,-0.572645,-0.50045,1.99968,6.49048,0.01029,8.50045,3,1,0,-0.442976,-0.000454,-0.65665,1.99939,4.64781,0.00944,6.65665,156.2578,35.9594,-0.440566,-0.65729,1.99939,4.64822,0.00968,6.65729,13,1,0.415217,0.732585,0.92471,9.99843,4.03577,0.0411,14.07529,376.3334,29.2752,0.450588,1.06591,9.99796,3.8906,0.04552,13.93409,27,0,0,1,0.419241,0.719563,0.93076,9.99842,4.02994,0.04088,14.06924,369.2225,35.4224,0.461737,1.09789,9.99786,3.85818,0.04607,13.90211,0.692613994,0.548636268,0.728750636,0.726804587
CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,1.5037,578.6287,5107.143,22456.127,-0.19872,-0.02012,0.10942,0.0893,0.0893,-2263.355275,0.595704,0.631986,0.632931,0.522094,-2262.759571,-2262.723288,-2262.722344,-2262.833181,0.2913,4961.225,22460.9666,292.15,0.1464,0,289.49,0.1325,0,282.87,0.0949,0,281.37,0.0179,0,276.47,0.0059,0,275.08,0.0256,0,274.93,0.0562,0,266.55,0.0002,0,265.4,0.0474,0,262.84,0.0134,0,6,0,0,1,-0.564924,-1.039593,-0.49153,1.99968,6.48134,0.0105,8.49153,169.9213,185.7676,-0.52891,-0.43213,1.99969,6.42169,0.01075,8.43213,1,1,0,-0.436089,-0.002537,-0.65552,1.99939,4.64686,0.00927,6.65552,154.3581,38.6203,-0.43465,-0.65743,1.99938,4.64817,0.00988,6.65743,27,1,0.414432,0.746383,0.92287,9.99842,4.03719,0.04152,14.07713,370.845,34.6325,0.433917,1.00461,9.99815,3.95259,0.04466,13.99539,13,0,0,1,0.41444,0.746337,0.92287,9.99842,4.03719,0.04152,14.07713,370.8365,34.6174,0.433943,1.00444,9.99815,3.95278,0.04464,13.99556,0.706595611,0.543756175,0.73746295,0.737492889
CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,1.504,578.6287,4474.625,22456.7132,-0.19872,-0.02012,0.10942,0.0893,0.0893,-2263.355275,0.595704,0.631987,0.632931,0.522095,-2262.759571,-2262.723288,-2262.722344,-2262.833179,0.2905,5009.635,22461.5501,292.15,0.1464,0,289.48,0.1326,0,282.87,0.0949,0,281.37,0.0179,0,276.47,0.0059,0,275.07,0.0255,0,274.92,0.0562,0,266.54,0.0002,0,265.39,0.0474,0,262.84,0.0133,0,6,0,0,1,-0.564919,-1.039599,-0.49153,1.99968,6.48134,0.0105,8.49153,169.9217,185.7651,-0.528904,-0.43213,1.99969,6.42169,0.01075,8.43213,1,1,0,-0.436087,-0.002539,-0.65552,1.99939,4.64686,0.00927,6.65552,154.3579,38.6208,-0.434648,-0.65743,1.99938,4.64817,0.00988,6.65743,27,1,0.414435,0.746411,0.92285,9.99842,4.03721,0.04152,14.07715,370.8474,34.6353,0.433934,1.00453,9.99815,3.95267,0.04465,13.99547,13,0,0,1,0.414443,0.746373,0.92286,9.99842,4.0372,0.04152,14.07714,370.8454,34.619,0.433938,1.0045,9.99815,3.95271,0.04465,13.9955,0.706565672,0.543756175,0.737433011,0.73746295
CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,2.0275,578.6287,4122.407,22900.4202,-0.20178,-0.02254,0.11216,0.08962,0.08962,-2263.353102,0.595639,0.631917,0.632861,0.521414,-2262.757463,-2262.721185,-2262.720241,-2262.831688,3.8784,5320.781,22903.6572,295.78,0.036,0,290.55,0.1659,0,284.3,0.0297,0,279.51,0.2084,0,276.84,0.0911,0,274.4,0.0406,0,271.11,0.0155,0,267.87,0.0002,0,267.15,0.0044,0,264.65,0.0079,0,6,0,0,1,-0.55978,-1.049282,-0.49125,1.99968,6.48107,0.01049,8.49125,170.1795,175.2372,-0.572651,-0.50046,1.99968,6.49049,0.01029,8.50046,1,1,0,-0.44299,-0.000447,-0.65665,1.99939,4.64782,0.00944,6.65665,156.2627,35.9534,-0.44058,-0.65729,1.99939,4.64822,0.00968,6.65729,27,1,0.415222,0.732599,0.92471,9.99843,4.03577,0.0411,14.07529,376.328,29.2755,0.450503,1.0657,9.99796,3.89081,0.04552,13.9343,13,0,0,1,0.419247,0.719533,0.93076,9.99842,4.02994,0.04088,14.06924,369.2212,35.4312,0.461833,1.0981,9.99786,3.85796,0.04607,13.9019,0.692613994,0.548546451,0.728750636,0.726774647
CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,3.1193,578.6287,4405.315,19788.2746,-0.19806,-0.02689,0.112475,0.085585,0.085585,-2263.346606,0.595855,0.631961,0.632905,0.524365,-2262.750751,-2262.714644,-2262.7137,-2262.822241,5.5631,5518.746,19791.9516,313.16,0.009,0,301.84,0.086,0,292.83,0.0105,0,285.97,0.0753,0,282.46,0.0014,0,278.21,0.0672,0,276.3,0.0275,0,275.77,0.0149,0,271.88,0.0466,0,267.77,0.052,0,6,0,0,1,-0.566681,-0.994543,-0.49234,1.99968,6.4819,0.01075,8.49234,165.7194,184.4026,-0.586891,-0.5118,1.99969,6.50157,0.01054,8.5118,1,1,0,-0.437745,0.001148,-0.65558,1.99939,4.64683,0.00936,6.65558,154.1314,38.4423,-0.433638,-0.65562,1.99939,4.64665,0.00958,6.65562,27,1,0.431079,0.697657,0.93423,9.99842,4.02584,0.04152,14.06577,373.2746,39.6027,0.399808,0.94662,9.99828,4.01087,0.04423,14.05338,13,0,0,1,0.364187,0.699756,0.90647,9.99845,4.05081,0.04428,14.09353,342.0236,50.4211,0.491304,1.23394,9.99764,3.7196,0.04881,13.76606,0.753031346,0.546330948,0.767462052,0.717523427
CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,1.5039,578.6287,4766.544,22456.0476,-0.19872,-0.02011,0.109415,0.089305,0.089305,-2263.355275,0.595704,0.631987,0.632931,0.522094,-2262.75957,-2262.723288,-2262.722344,-2262.83318,0.2911,5252.926,22460.8852,292.14,0.1464,0,289.48,0.1325,0,282.87,0.0949,0,281.36,0.0179,0,276.47,0.006,0,275.08,0.0256,0,274.92,0.0562,0,266.54,0.0002,0,265.39,0.0474,0,262.84,0.0134,0,6,0,0,1,-0.564929,-1.039595,-0.49153,1.99968,6.48135,0.0105,8.49153,169.9214,185.7661,-0.528909,-0.43212,1.99969,6.42168,0.01075,8.43212,1,1,0,-0.436088,-0.002537,-0.65552,1.99939,4.64686,0.00927,6.65552,154.3582,38.6201,-0.434649,-0.65743,1.99938,4.64817,0.00988,6.65743,27,1,0.414441,0.746342,0.92287,9.99842,4.03719,0.04152,14.07713,370.845,34.6247,0.433923,1.00444,9.99815,3.95277,0.04464,13.99556,13,0,0,1,0.414448,0.746331,0.92287,9.99842,4.03719,0.04152,14.07713,370.8396,34.6177,0.433947,1.00458,9.99815,3.95262,0.04465,13.99542,0.706595611,0.543756175,0.737433011,0.737433011
CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,3.356,578.6287,5177.388,19951.8354,-0.19786,-0.02687,0.112365,0.085495,0.085495,-2263.34606,0.595941,0.632003,0.632947,0.524534,-2262.750118,-2262.714056,-2262.713112,-2262.821526,6.358,5223.614,19954.95,311.01,0.0067,0,301.95,0.0297,0,290.23,0.0289,0,286.7,0.0084,0,283.31,0.0179,0,277.36,0.1374,0,275.92,0.0604,0,271.17,0.0224,0,269.28,0.0256,0,268.89,0.0071,0,6,0,0,1,-0.561512,-0.968469,-0.48822,1.99969,6.47764,0.0109,8.48822,165.6535,192.9481,-0.583923,-0.50915,1.99969,6.49884,0.01062,8.50915,1,1,0,-0.441361,0.001601,-0.65592,1.99939,4.64709,0.00943,6.65592,154.9337,37.2886,-0.4373,-0.65637,1.99939,4.64727,0.00971,6.65637,27,1,0.433351,0.713489,0.92211,9.99842,4.03751,0.04197,14.07789,374.4793,43.3148,0.39702,0.91228,9.99836,4.04564,0.04373,14.08772,13,0,0,1,0.367518,0.713511,0.90702,9.99844,4.05005,0.04449,14.09298,343.2935,74.8112,0.517053,1.26575,9.99758,3.68892,0.04775,13.73425,0.730846382,0.549893716,0.784347774,0.719948505
CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,3.3561,578.6287,4899.825,19951.2954,-0.19786,-0.02687,0.112365,0.085495,0.085495,-2263.34606,0.595941,0.632003,0.632947,0.524533,-2262.750118,-2262.714056,-2262.713112,-2262.821527,6.3588,4483.802,19954.4098,311,0.0067,0,301.95,0.0297,0,290.23,0.0289,0,286.7,0.0084,0,283.3,0.0179,0,277.35,0.1375,0,275.92,0.0604,0,271.16,0.0223,0,269.28,0.0256,0,268.89,0.0071,0,6,0,0,1,-0.561515,-0.968462,-0.48823,1.99969,6.47764,0.0109,8.48823,165.6519,192.9524,-0.583929,-0.50916,1.99969,6.49885,0.01062,8.50916,1,1,0,-0.441359,0.001601,-0.65591,1.99939,4.64709,0.00943,6.65591,154.933,37.2891,-0.437298,-0.65637,1.99939,4.64727,0.00971,6.65637,13,1,0.433356,0.7135,0.92211,9.99842,4.03751,0.04197,14.07789,374.4743,43.2919,0.397023,0.9123,9.99836,4.04562,0.04373,14.0877,27,0,0,1,0.367537,0.713462,0.90703,9.99844,4.05003,0.04449,14.09297,343.3015,74.8164,0.517044,1.2657,9.99758,3.68898,0.04774,13.7343,0.73090626,0.549983533,0.78449747,0.720008383
CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,3.1192,578.6287,4405.4,19788.6056,-0.19806,-0.02689,0.112475,0.085585,0.085585,-2263.346606,0.595855,0.631961,0.632905,0.524362,-2262.750751,-2262.714644,-2262.7137,-2262.822244,5.5626,4163.345,19792.282,313.15,0.0089,0,301.85,0.0861,0,292.83,0.0105,0,285.97,0.0753,0,282.46,0.0014,0,278.21,0.0673,0,276.3,0.0273,0,275.77,0.0149,0,271.88,0.0465,0,267.77,0.052,0,6,0,0,1,-0.566685,-0.994545,-0.49234,1.99968,6.48191,0.01075,8.49234,165.7187,184.4083,-0.586896,-0.5118,1.99969,6.50157,0.01054,8.5118,3,1,0,-0.437753,0.001152,-0.65558,1.99939,4.64683,0.00936,6.65558,154.1348,38.4387,-0.433647,-0.65562,1.99939,4.64666,0.00958,6.65562,13,1,0.431101,0.69766,0.93422,9.99842,4.02585,0.04152,14.06578,373.2621,39.6089,0.39986,0.94669,9.99828,4.01079,0.04423,14.05331,27,0,0,1,0.364172,0.699815,0.90647,9.99845,4.05081,0.04428,14.09353,342.0246,50.4256,0.491239,1.23383,9.99764,3.71972,0.04881,13.76617,0.753091225,0.546330948,0.767491991,0.717553367
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.1208,476.7239,3975.274,16059.7245,-0.20178,-0.01389,0.107835,0.093945,0.093945,-1628.409127,0.750985,0.786955,0.787899,0.683079,-1627.658142,-1627.622172,-1627.621228,-1627.726047,5.7663,4979.554,16063.282,286.64,0.035,0,269.75,0.0144,0,249.22,0.0195,0,244.78,0.0095,0,243.18,0.0031,0,241.83,0.0351,0,235.23,0.0239,0,232.85,0.0058,0,231.09,0.0088,0,227.16,0.0032,0,30,0,1,0,-0.453598,0.037442,-0.67319,1.99943,4.66517,0.00859,6.67319,166.4579,25.4706,-0.451472,-0.67185,1.99943,4.66394,0.00847,6.67185,35,1,0,-0.458105,0.054498,-0.66704,1.99943,4.65913,0.00848,6.66704,166.5026,28.339,-0.459109,-0.66618,1.99943,4.65845,0.0083,6.66618,7,1,0.406948,0.433382,0.83363,9.99863,4.13221,0.03553,14.16637,358.8912,62.8096,0.547778,1.22674,9.99771,3.73372,0.04183,13.77326,69,0,1,0,0.163596,-0.003389,0.24109,0,0.75808,0.00084,0.75891,30.6352,6.575,0.141194,0.22755,0,0.77156,0.00089,0.77245,0.530972127,0.529774558,0.828717703,0.485614203
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,0.9683,476.7239,4745.914,15427.8092,-0.20364,-0.01727,0.110455,0.093185,0.093185,-1628.399431,0.751346,0.787095,0.788039,0.684325,-1627.648085,-1627.612337,-1627.611392,-1627.715107,5.9893,5328.746,15431.6665,292.22,0.0261,0,268.94,0.0114,0,253.27,0.0102,0,248.53,0.0016,0,247.9,0.0065,0,241.28,0.0063,0,238.39,0.0147,0,235.8,0.0438,0,233.81,0.0313,0,227,0.0079,0,35,0,1,0,-0.456727,0.034259,-0.67278,1.99943,4.66482,0.00853,6.67278,166.8344,25.9991,-0.455401,-0.67061,1.99943,4.66282,0.00836,6.67061,29,1,0,-0.473261,0.05265,-0.6672,1.99941,4.65902,0.00877,6.6672,170.9643,19.2529,-0.46699,-0.66476,1.99941,4.65655,0.0088,6.66476,7,1,0.416371,0.42567,0.813,9.99863,4.15428,0.03409,14.187,377.7515,57.7625,0.565388,1.21972,9.99768,3.74363,0.03897,13.78028,79,0,1,0,0.169545,0.001386,0.24341,0,0.75579,0.0008,0.75659,30.3638,6.6823,0.142813,0.22607,0,0.77303,0.0009,0.77393,0.547378821,0.588904524,0.850752971,0.518756923
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.1972,476.7239,4350.527,15975.9176,-0.20431,-0.0208,0.112555,0.091755,0.091755,-1628.404979,0.751317,0.787111,0.788055,0.684176,-1627.653662,-1627.617868,-1627.616924,-1627.720803,5.8151,4727.015,15978.1102,301.04,0.0045,0,268.21,0.0044,0,257.06,0.0075,0,253.3,0.0102,0,243.2,0.0019,0,242.52,0.0041,0,238.66,0.0215,0,235.61,0.0517,0,233.96,0.0102,0,227.02,0.0062,0,29,0,1,0,-0.456164,0.031969,-0.67342,1.99944,4.66529,0.00869,6.67342,166.7915,26.1906,-0.453922,-0.67228,1.99943,4.66429,0.00855,6.67228,36,1,0,-0.459867,0.051725,-0.66868,1.99943,4.66065,0.00861,6.66868,166.7289,27.7796,-0.460529,-0.66769,1.99943,4.65986,0.0084,6.66769,7,1,0.38864,0.470492,0.83092,9.99865,4.13454,0.03589,14.16908,370.5096,54.2245,0.550634,1.27825,9.9976,3.68147,0.04268,13.72175,40,0,1,0,0.139643,0.021707,0.24108,0,0.758,0.00093,0.75892,25.0212,8.4225,0.105969,0.22403,0,0.77511,0.00086,0.77597,0.545313015,0.543606479,0.81572408,0.533247508
